"","x"
"427",0.451988807279903
"428",0.494191868377481
"429",0.541690212628823
"430",0.581449376068245
"431",0.738040231336205
"432",0.912788708517012
"433",1.16061219519629
"434",1.23383791452588
"435",1.1823583047023
"436",1.11240443435527
"437",1.02795833047233
"438",1.02776756671211
"439",1.03719559147812
"440",1.03877218515146
"441",1.03626694012968
"442",1.01522487651961
"443",0.946905958257716
"444",0.888542351547955
"445",0.81226170509758
"446",0.761356516243087
"447",0.69963943256484
"448",0.665624293572597
"449",0.603827506043496
"450",0.521458941014107
"451",0.43576514924514
"452",0.37239165937523
"453",0.365374886547609
"454",0.342668464849905
"455",0.30213402383235
"456",0.256092084741176
"457",0.211201648970728
"458",0.170707874790155
"459",0.135865474579716
"460",0.106823280583611
"461",0.0831624621084658
"462",0.0642149696672929
"463",0.0492445489929238
"464",0.0375433757985996
"465",0.0284781236499219
"466",0.0215067381075766
"467",0.0161790852818385
"468",0.0121294545570309
"469",0.00906561250458893
"470",0.02345707286336
"471",0.0851480384930327
"472",0.120758813544874
"473",0.145066046493707
"474",0.201388082334741
"475",0.224415006560023
"476",0.216888373137372
"477",0.194660574029122
"478",0.166945173306761
"479",0.138834027023269
"480",0.112916194866505
"481",0.0903042336837175
"482",0.0712750746728334
"483",0.0556627819426479
"484",0.0430933320043159
"485",0.0331201275401511
"486",0.0252981664447983
"487",0.0192211182125866
"488",0.0312366489787704
"489",0.0910735962634152
"490",0.125249969692232
"491",0.148455386810776
"492",0.22063624095458
"493",0.306448451029835
"494",0.335346640657762
"495",0.321330225478097
"496",0.303660186235291
"497",0.325423065148616
"498",0.320555412138306
"499",0.290852299918026
"500",0.251204253387756
"501",0.209937357662502
"502",0.171368925350504
"503",0.137436083167701
"504",0.108716464638546
"505",0.0850563109802255
"506",0.0659479454185098
"507",0.0507493130016506
"508",0.0388055749533838
"509",0.0295112057268162
"510",0.0223369518471677
"511",0.0168368663346905
"512",0.0126447480413018
"513",0.00946556844631668
"514",0.0070651133498848
"515",0.00525961059003502
"516",0.00390623353315816
"517",0.00289485215548089
"518",0.00214111207354308
"519",0.00158076880744091
"520",0.00116513395631004
"521",0.000857466763830828
"522",0.00063014705626836
"523",0.000462480777416219
"524",0.000339009647058486
"525",0.000248217571019782
"526",0.000181546194788651
"527",0.000132649314839828
"528",9.68305796281933e-05
"529",7.06209920587454e-05
"530",5.1462501641364e-05
"531",3.74717501320232e-05
"532",2.72641290274933e-05
"533",1.98230718568615e-05
"534",1.44031587472338e-05
"535",1.045843278078e-05
"536",7.58946365420067e-06
"537",5.50432095254295e-06
"538",3.9898473026101e-06
"539",2.89054428121993e-06
"540",2.09307065335285e-06
"541",1.51488162685176e-06
"542",1.09590472112675e-06
"543",7.92455066123134e-07
"544",5.72785671426603e-07
"545",4.13840023605339e-07
"546",2.98884101690433e-07
"547",2.1577918867255e-07
"548",1.55725077632951e-07
"549",1.12345786584811e-07
"550",8.10230381453893e-08
"551",5.84143307946762e-08
"552",4.21011183249221e-08
"553",3.03344710461673e-08
"554",2.18501621906953e-08
"555",1.57343186923953e-08
"556",1.13272548674104e-08
"557",8.15238412332777e-09
"558",5.86590498397044e-09
"559",4.21968813224539e-09
"560",3.03471408003021e-09
"561",2.18194353696078e-09
"562",1.56860984201757e-09
"563",1.12726936674079e-09
"564",8.10036926424119e-10
"565",5.81910741814797e-10
"566",4.17945278385902e-10
"567",3.00151925536342e-10
"568",2.15517648172181e-10
"569",1.54679824504456e-10
"570",1.11036779770757e-10
"571",7.97052646106524e-11
"572",5.71540814675588e-11
"573",4.10000255968158e-11
"574",2.93825186403752e-11
"575",2.10831352376318e-11
"576",1.51212597998552e-11
"577",1.08244968544114e-11
"578",7.7609696447212e-12
"579",5.53015411242088e-12
"580",4.02855526715486e-12
"581",2.83515433352478e-12
"582",2.05115924245548e-12
"583",1.47828416174889e-12
"584",1.0170975173196e-12
"585",7.24864612777767e-13
"586",5.76561021148339e-13
"587",3.54583029604784e-13
"588",2.67674771237126e-13
"589",1.99995575655976e-13
"590",1.63269398001376e-13
"591",1.01807451358127e-13
"592",1.06492592522045e-13
"593",3.18856052672346e-14
"594",4.81170658872544e-14
"595",7.15649761673377e-14
